trip_id,arrival_time,departure_time,stop_id,stop_sequence
133111-7fe16cef,10:21:00,10:21:00,S01640,10
133112-1c38f52f,12:40:00,12:40:00,S01640,1
133112-1c38f52f,12:43:00,12:44:00,S01039,2
133112-1c38f52f,12:56:00,12:57:00,S01033,3
133112-1c38f52f,13:01:00,13:02:00,S01031,4
133112-1c38f52f,13:07:00,13:08:00,S01030,5
133112-1c38f52f,13:24:00,13:25:00,S01205,6
133112-1c38f52f,13:29:00,13:30:00,S01204,7
133112-1c38f52f,13:33:00,13:34:00,S01203,8
133112-1c38f52f,13:37:00,13:38:00,S01202,9
133112-1c38f52f,13:45:00,13:45:00,S01200,10
133113-12785c01,10:16:00,10:16:00,S01200,1
133113-12785c01,10:21:00,10:22:00,S01202,2
133113-12785c01,10:26:00,10:27:00,S01203,3
133113-12785c01,10:30:00,10:31:00,S01204,4
133113-12785c01,10:35:00,10:36:00,S01205,5
133113-12785c01,10:51:00,10:52:00,S01030,6
133113-12785c01,10:57:00,10:58:00,S01031,7
133113-12785c01,11:01:00,11:02:00,S01033,8
133113-12785c01,11:15:00,11:16:00,S01039,9
133113-12785c01,11:21:00,11:21:00,S01640,10
133115-8d572903,11:16:00,11:16:00,S01200,1
133115-8d572903,11:21:00,11:22:00,S01202,2
133115-8d572903,11:26:00,11:27:00,S01203,3
133115-8d572903,11:30:00,11:31:00,S01204,4
133115-8d572903,11:35:00,11:36:00,S01205,5
133115-8d572903,11:51:00,11:52:00,S01030,6
133115-8d572903,11:57:00,11:58:00,S01031,7
133115-8d572903,12:01:00,12:02:00,S01033,8
133115-8d572903,12:15:00,12:16:00,S01039,9
133115-8d572903,12:21:00,12:21:00,S01640,10
133118-18afb93c,10:39:00,10:39:00,S01640,1
133118-18afb93c,10:43:00,10:44:00,S01039,2
133118-18afb93c,10:56:00,10:57:00,S01033,3
133118-18afb93c,11:01:00,11:02:00,S01031,4
133118-18afb93c,11:07:00,11:08:00,S01030,5
133118-18afb93c,11:24:00,11:25:00,S01205,6
133118-18afb93c,11:29:00,11:30:00,S01204,7
133118-18afb93c,11:33:00,11:34:00,S01203,8
133118-18afb93c,11:37:00,11:38:00,S01202,9
133118-18afb93c,11:45:00,11:45:00,S01200,10
133150-5e2b558e,12:39:00,12:39:00,S01640,1
133150-5e2b558e,12:43:00,12:44:00,S01039,2
133150-5e2b558e,12:56:00,12:57:00,S01033,3
133150-5e2b558e,13:01:00,13:02:00,S01031,4
133150-5e2b558e,13:07:00,13:08:00,S01030,5
133150-5e2b558e,13:24:00,13:25:00,S01205,6
133150-5e2b558e,13:29:00,13:30:00,S01204,7
133150-5e2b558e,13:33:00,13:34:00,S01203,8
133150-5e2b558e,13:37:00,13:38:00,S01202,9
133150-5e2b558e,13:45:00,13:45:00,S01200,10
133158-7c58c291,06:47:00,06:47:00,S04207,1
133158-7c58c291,07:01:00,07:02:00,S01810,2
133158-7c58c291,07:07:00,07:08:00,S01809,3
133158-7c58c291,07:13:00,07:14:00,S01807,4
133158-7c58c291,07:19:00,07:20:00,S01806,5
133158-7c58c291,07:33:00,07:34:00,S01860,6
133158-7c58c291,07:55:00,07:56:00,S01820,7
133158-7c58c291,08:03:00,08:04:00,S01492,8
133158-7c58c291,08:08:00,08:09:00,S01701,9
133158-7c58c291,08:15:00,08:15:00,S01326,10
133168-22c1abd6,20:36:00,20:36:00,S01059,1
133168-22c1abd6,20:41:00,20:42:00,S01063,2
133168-22c1abd6,20:46:00,20:47:00,S01065,3
133168-22c1abd6,20:50:00,20:51:00,S01112,4
133168-22c1abd6,20:53:00,20:54:00,S01064,5
133168-22c1abd6,20:58:00,20:59:00,S01630,6
133168-22c1abd6,21:03:00,21:04:00,S01032,7
133168-22c1abd6,21:07:00,21:08:00,S01022,8
133168-22c1abd6,21:11:00,21:12:00,S01632,9
133168-22c1abd6,21:18:00,21:18:00,S01820,10
133170-6429b269,22:30:00,22:30:00,S01528,1
133170-6429b269,22:34:00,22:35:00,S01504,2
133170-6429b269,22:40:00,22:41:00,S01503,3
133170-6429b269,22:47:00,22:48:00,S01502,4
133170-6429b269,22:58:00,22:59:00,S01511,5
133170-6429b269,23:04:00,23:05:00,S01510,6
133170-6429b269,23:11:00,23:12:00,S01322,7
133170-6429b269,23:16:00,23:17:00,S01325,8
133170-6429b269,23:21:00,23:22:00,S01326,9
133170-6429b269,23:35:00,23:35:00,S01645,10
133172-8ac7698a,14:52:00,14:52:00,S01026,1
133172-8ac7698a,15:00:00,15:01:00,S01020,2
133172-8ac7698a,15:12:00,15:13:00,S01016,3
133172-8ac7698a,15:19:00,15:20:00,S01013,4
133172-8ac7698a,15:40:00,15:40:00,S01003,5
133174-7443a252,10:52:00,10:52:00,S01026,1
133174-7443a252,11:00:00,11:01:00,S01020,2
133174-7443a252,11:12:00,11:13:00,S01016,3
133174-7443a252,11:19:00,11:20:00,S01013,4
133174-7443a252,11:40:00,11:40:00,S01003,5
133176-a8e7c936,08:52:00,08:52:00,S01026,1
133176-a8e7c936,09:00:00,09:01:00,S01020,2
133176-a8e7c936,09:12:00,09:13:00,S01016,3
133176-a8e7c936,09:19:00,09:20:00,S01013,4
133176-a8e7c936,09:40:00,09:40:00,S01003,5
133189-c55981dc,14:17:00,14:17:00,S01807,1
133189-c55981dc,14:27:00,14:27:00,S01810,2
133193-3f9bdc12,00:19:00,00:19:00,S01318,1
133193-3f9bdc12,00:22:00,00:23:00,S01320,2
133193-3f9bdc12,00:26:00,00:27:00,S01321,3
133193-3f9bdc12,00:31:00,00:32:00,S01322,4
133193-3f9bdc12,00:37:00,00:38:00,S01325,5
133193-3f9bdc12,00:43:00,00:44:00,S01326,6
133193-3f9bdc12,00:58:00,00:58:00,S01645,7
133195-44dcf440,12:20:00,12:20:00,S01003,1
133195-44dcf440,12:39:00,12:40:00,S01013,2
133195-44dcf440,12:46:00,12:47:00,S01016,3
133195-44dcf440,12:58:00,12:59:00,S01020,4
133195-44dcf440,13:05:00,13:05:00,S01026,5
133275-ad0c290e,06:18:00,06:18:00,S01003,1
133275-ad0c290e,06:28:00,06:29:00,S01009,2
133275-ad0c290e,06:39:00,06:40:00,S01013,3
133275-ad0c290e,06:46:00,06:47:00,S01016,4
133275-ad0c290e,06:58:00,06:59:00,S01020,5
133275-ad0c290e,07:06:00,07:06:00,S01026,6
133293-a923ad77,10:31:00,10:31:00,S01020,1
133293-a923ad77,10:37:00,10:38:00,S01026,2
133293-a923ad77,10:57:00,10:58:00,S01030,3
133293-a923ad77,11:02:00,11:03:00,S01031,4
133293-a923ad77,11:20:00,11:21:00,S01039,5
133293-a923ad77,11:33:00,11:33:00,S01645,6
133295-3eb93064,10:31:00,10:31:00,S01020,1
133295-3eb93064,10:37:00,10:38:00,S01026,2
133295-3eb93064,10:57:00,10:58:00,S01030,3
133295-3eb93064,11:02:00,11:03:00,S01031,4
133295-3eb93064,11:20:00,11:21:00,S01039,5
133295-3eb93064,11:35:00,11:35:00,S01700,6
133301-f11a43cf,10:31:00,10:31:00,S01020,1
133301-f11a43cf,10:37:00,10:38:00,S01026,2
133301-f11a43cf,10:57:00,10:58:00,S01030,3
133301-f11a43cf,11:02:00,11:03:00,S01031,4
133301-f11a43cf,11:18:00,11:18:00,S01037,5
133305-8982e8e6,09:25:00,09:25:00,S01700,1
133305-8982e8e6,09:31:00,09:33:00,S01701,2
133305-8982e8e6,09:39:00,09:40:00,S01703,3
133305-8982e8e6,09:54:00,09:54:00,S01708,4
133307-ea3643fa,11:20:00,11:20:00,S01714,1
133307-ea3643fa,11:31:00,11:33:00,S09999,2
133307-ea3643fa,11:48:00,11:49:00,S02084,3
133307-ea3643fa,11:57:00,11:58:00,S02088,4
133307-ea3643fa,12:17:00,12:17:00,S02430,5
133309-2cce6a4e,10:25:00,10:25:00,S01700,1
133309-2cce6a4e,10:31:00,10:33:00,S01701,2
133309-2cce6a4e,10:39:00,10:40:00,S01703,3
133309-2cce6a4e,10:54:00,10:54:00,S01708,4
133315-69af496a,11:25:00,11:25:00,S01700,1
133315-69af496a,11:31:00,11:33:00,S01701,2
133315-69af496a,11:39:00,11:40:00,S01703,3
133315-69af496a,11:54:00,11:54:00,S01708,4
133317-86accba3,12:25:00,12:25:00,S01700,1
133317-86accba3,12:31:00,12:33:00,S01701,2
133317-86accba3,12:39:00,12:40:00,S01703,3
133317-86accba3,12:54:00,12:54:00,S01708,4
133319-abbfa170,07:20:00,07:20:00,S01003,1
133319-abbfa170,07:39:00,07:40:00,S01013,2
133319-abbfa170,07:46:00,07:47:00,S01016,3
133319-abbfa170,07:58:00,07:59:00,S01020,4
133319-abbfa170,08:05:00,08:05:00,S01026,5
133321-5979d72d,08:20:00,08:20:00,S01003,1
133321-5979d72d,08:39:00,08:40:00,S01013,2
133321-5979d72d,08:46:00,08:47:00,S01016,3
133321-5979d72d,08:58:00,08:59:00,S01020,4
133321-5979d72d,09:05:00,09:05:00,S01026,5
133323-248c1ef3,18:44:00,18:45:00,S04523,1
133323-248c1ef3,18:51:00,18:52:00,S04524,2
133323-248c1ef3,19:25:00,19:29:00,S04519,3
133323-248c1ef3,19:32:00,19:33:00,S04520,4
133323-248c1ef3,19:38:00,19:39:00,S04522,5
133323-248c1ef3,19:45:00,19:46:00,S04526,6
133323-248c1ef3,19:54:00,19:56:00,S04801,7
133323-248c1ef3,20:04:00,20:05:00,S04531,8
133323-248c1ef3,20:12:00,20:13:00,S04533,9
133323-248c1ef3,21:36:00,21:37:00,S01810,10
133323-248c1ef3,21:48:00,21:49:00,S01807,11
133323-248c1ef3,22:04:00,22:06:00,S01860,12
133323-248c1ef3,22:25:00,22:26:00,S01820,13
133323-248c1ef3,22:36:00,22:37:00,S01701,14
133323-248c1ef3,22:52:00,22:52:00,S01645,15
133325-079647ab,21:11:00,21:11:00,S01820,1
133325-079647ab,21:16:00,21:17:00,S01632,2
133325-079647ab,21:20:00,21:21:00,S01022,3
133325-079647ab,21:24:00,21:25:00,S01032,4
133325-079647ab,21:30:00,21:31:00,S01630,5
133325-079647ab,21:34:00,21:35:00,S01064,6
133325-079647ab,21:37:00,21:38:00,S01112,7
133325-079647ab,21:41:00,21:42:00,S01065,8
133325-079647ab,21:47:00,21:48:00,S01063,9
133325-079647ab,21:54:00,21:54:00,S01059,10
133327-344fe008,21:41:00,21:41:00,S01820,1
133327-344fe008,21:46:00,21:47:00,S01632,2
133327-344fe008,21:50:00,21:51:00,S01022,3
133327-344fe008,21:54:00,21:55:00,S01032,4
133327-344fe008,22:00:00,22:01:00,S01630,5
133327-344fe008,22:04:00,22:05:00,S01064,6
133327-344fe008,22:07:00,22:08:00,S01112,7
133327-344fe008,22:11:00,22:12:00,S01065,8
133327-344fe008,22:17:00,22:18:00,S01063,9
133327-344fe008,22:24:00,22:24:00,S01059,10
133331-59f115b0,00:05:00,00:05:00,S01700,1
133331-59f115b0,00:11:00,00:13:00,S01701,2
133331-59f115b0,00:19:00,00:20:00,S01703,3
133331-59f115b0,00:35:00,00:36:00,S01601,4
133331-59f115b0,00:43:00,00:44:00,S01600,5
133331-59f115b0,00:55:00,00:55:00,S01529,6
133333-0b57d46a,18:44:00,18:45:00,S04523,1
133333-0b57d46a,18:51:00,18:52:00,S04524,2
133333-0b57d46a,19:25:00,19:29:00,S04519,3
133333-0b57d46a,19:32:00,19:33:00,S04520,4
133333-0b57d46a,19:38:00,19:39:00,S04522,5
133333-0b57d46a,19:45:00,19:46:00,S04526,6
133333-0b57d46a,19:54:00,19:56:00,S04801,7
133333-0b57d46a,20:04:00,20:05:00,S04531,8
133333-0b57d46a,20:12:00,20:13:00,S04533,9
133333-0b57d46a,21:36:00,21:37:00,S01810,10
133333-0b57d46a,21:48:00,21:49:00,S01807,11
133333-0b57d46a,22:04:00,22:06:00,S01860,12
133333-0b57d46a,22:30:00,22:32:00,S01820,13
133333-0b57d46a,22:51:00,22:52:00,S01647,14
133333-0b57d46a,23:00:00,23:00:00,S01642,15
133333-0b57d46a,23:03:00,23:03:00,S01071,16
133333-0b57d46a,23:07:00,23:08:00,S01074,17
133333-0b57d46a,23:14:00,23:14:00,S01933,18
133380-2af93ed0,09:32:00,09:32:00,S01810,1
133380-2af93ed0,09:42:00,09:42:00,S01807,2
133389-a327fbda,11:54:00,11:54:00,S01030,1
133389-a327fbda,12:02:00,12:04:00,S01146,2
133389-a327fbda,12:08:00,12:11:00,S01139,3
133389-a327fbda,12:20:00,12:21:00,S01137,4
133389-a327fbda,12:35:00,12:36:00,S01933,5
133389-a327fbda,12:48:00,12:49:00,S01642,6
133389-a327fbda,12:55:00,12:56:00,S01645,7
133389-a327fbda,13:11:00,13:11:00,S01700,8
1333A-71caaddf,17:30:00,17:30:00,S01860,1
1333A-71caaddf,17:47:00,17:48:00,S01804,2
1333A-71caaddf,18:07:00,18:08:00,S01805,3
1333A-71caaddf,18:22:00,18:23:00,S01806,4
1333A-71caaddf,18:42:00,18:42:00,S01807,5
133465-549a4a4c,09:26:00,09:26:00,S01820,1
133465-549a4a4c,09:31:00,09:32:00,S01632,2
133465-549a4a4c,09:35:00,09:36:00,S01022,3
133465-549a4a4c,09:39:00,09:40:00,S01032,4
133465-549a4a4c,09:45:00,09:46:00,S01630,5
133465-549a4a4c,09:59:00,10:00:00,S01059,6
133465-549a4a4c,10:04:00,10:05:00,S01062,7
133465-549a4a4c,10:14:00,10:15:00,S01061,8
133465-549a4a4c,10:20:00,10:41:00,S01060,9
133465-549a4a4c,10:47:00,10:47:00,S00034,10
133467-607423cf,10:26:00,10:26:00,S01820,1
133467-607423cf,10:31:00,10:32:00,S01632,2
133467-607423cf,10:35:00,10:36:00,S01022,3
133467-607423cf,10:39:00,10:40:00,S01032,4
133467-607423cf,10:45:00,10:46:00,S01630,5
133467-607423cf,10:59:00,11:00:00,S01059,6
133467-607423cf,11:04:00,11:05:00,S01062,7
133467-607423cf,11:14:00,11:15:00,S01061,8
133467-607423cf,11:20:00,11:41:00,S01060,9
133467-607423cf,11:47:00,11:47:00,S00034,10
133469-dd7b8eed,11:26:00,11:26:00,S01820,1
133469-dd7b8eed,11:31:00,11:32:00,S01632,2
133469-dd7b8eed,11:35:00,11:36:00,S01022,3
133469-dd7b8eed,11:39:00,11:40:00,S01032,4
133469-dd7b8eed,11:45:00,11:46:00,S01630,5
133469-dd7b8eed,11:59:00,12:00:00,S01059,6
133469-dd7b8eed,12:04:00,12:05:00,S01062,7
133469-dd7b8eed,12:14:00,12:15:00,S01061,8
133469-dd7b8eed,12:20:00,12:41:00,S01060,9
133469-dd7b8eed,12:47:00,12:47:00,S00034,10
133562-650883a6,12:20:00,12:20:00,S01645,1
133562-650883a6,12:37:00,12:38:00,S01039,2
133562-650883a6,12:56:00,12:57:00,S01031,3
133562-650883a6,13:02:00,13:03:00,S01030,4
133562-650883a6,13:15:00,13:16:00,S01026,5
133562-650883a6,13:29:00,13:29:00,S01020,6
133564-698c2299,12:40:00,12:40:00,S01037,1
133564-698c2299,12:56:00,12:57:00,S01031,2
133564-698c2299,13:02:00,13:03:00,S01030,3
133564-698c2299,13:15:00,13:16:00,S01026,4
133564-698c2299,13:29:00,13:29:00,S01020,5
133566-061f2b9c,11:40:00,11:40:00,S01640,1
133566-061f2b9c,11:44:00,11:45:00,S01039,2
133566-061f2b9c,11:57:00,11:58:00,S01033,3
133566-061f2b9c,12:02:00,12:03:00,S01031,4
133566-061f2b9c,12:08:00,12:09:00,S01030,5
133566-061f2b9c,12:25:00,12:26:00,S01205,6
133566-061f2b9c,12:30:00,12:31:00,S01204,7
133566-061f2b9c,12:34:00,12:35:00,S01203,8
133566-061f2b9c,12:38:00,12:39:00,S01202,9
133566-061f2b9c,12:46:00,12:46:00,S01200,10
133566-5976bf71,11:39:00,11:39:00,S01640,1
133566-5976bf71,11:42:00,11:43:00,S01039,2
133566-5976bf71,11:55:00,11:56:00,S01033,3
133566-5976bf71,12:00:00,12:01:00,S01031,4
133566-5976bf71,12:06:00,12:07:00,S01030,5
133566-5976bf71,12:23:00,12:24:00,S01205,6
133566-5976bf71,12:28:00,12:29:00,S01204,7
133566-5976bf71,12:32:00,12:33:00,S01203,8
133566-5976bf71,12:36:00,12:37:00,S01202,9
133566-5976bf71,12:44:00,12:44:00,S01200,10
133569-fa58077a,23:27:00,23:27:00,S01030,1
133569-fa58077a,23:32:00,23:33:00,S01031,2
133569-fa58077a,23:50:00,23:51:00,S01039,3
133569-fa58077a,24:01:00,24:01:00,S01645,4
133572-9bc35998,12:51:00,12:51:00,S01037,1
133572-9bc35998,13:06:00,13:07:00,S01031,2
133572-9bc35998,13:12:00,13:13:00,S01030,3
133572-9bc35998,13:17:00,13:18:00,S01029,4
133572-9bc35998,13:21:00,13:22:00,S01028,5
133572-9bc35998,13:26:00,13:27:00,S01027,6
133572-9bc35998,13:32:00,13:33:00,S01026,7
133572-9bc35998,13:38:00,13:39:00,S01025,8
133572-9bc35998,13:49:00,13:49:00,S01020,9
133582-60811ea9,10:05:00,10:05:00,S01708,1
133582-60811ea9,10:19:00,10:20:00,S01703,2
133582-60811ea9,10:26:00,10:28:00,S01701,3
133582-60811ea9,10:35:00,10:35:00,S01700,4
133586-0ca788a9,11:05:00,11:05:00,S01708,1
133586-0ca788a9,11:19:00,11:20:00,S01703,2
133586-0ca788a9,11:26:00,11:28:00,S01701,3
133586-0ca788a9,11:35:00,11:35:00,S01700,4
133590-390c9a94,12:05:00,12:05:00,S01708,1
133590-390c9a94,12:19:00,12:20:00,S01703,2
133590-390c9a94,12:26:00,12:28:00,S01701,3
133590-390c9a94,12:35:00,12:35:00,S01700,4
133594-8deb9ede,13:05:00,13:05:00,S01708,1
133594-8deb9ede,13:19:00,13:20:00,S01703,2
133594-8deb9ede,13:26:00,13:28:00,S01701,3
133594-8deb9ede,13:35:00,13:35:00,S01700,4
133598-26e31ab2,20:06:00,20:06:00,S01059,1
133598-26e31ab2,20:11:00,20:12:00,S01063,2
133598-26e31ab2,20:16:00,20:17:00,S01065,3
133598-26e31ab2,20:20:00,20:21:00,S01112,4
133598-26e31ab2,20:23:00,20:24:00,S01064,5
133598-26e31ab2,20:28:00,20:29:00,S01630,6
133598-26e31ab2,20:33:00,20:34:00,S01032,7
133598-26e31ab2,20:37:00,20:38:00,S01022,8
133598-26e31ab2,20:41:00,20:42:00,S01632,9
133598-26e31ab2,20:49:00,20:49:00,S01820,10
1362A-5ac3fafe,08:38:00,08:38:00,S01807,1
1362A-5ac3fafe,08:57:00,08:58:00,S01806,2
1362A-5ac3fafe,09:12:00,09:13:00,S01805,3
1362A-5ac3fafe,09:32:00,09:33:00,S01804,4
1362A-5ac3fafe,09:50:00,09:50:00,S01860,5
1367A-13f668c4,14:07:00,14:07:00,S01860,1
1367A-13f668c4,14:24:00,14:25:00,S01804,2
1367A-13f668c4,14:44:00,14:45:00,S01805,3
1367A-13f668c4,14:59:00,15:00:00,S01806,4
1367A-13f668c4,15:19:00,15:19:00,S01807,5
1370A-d1f85dfd,12:38:00,12:38:00,S01807,1
1370A-d1f85dfd,12:57:00,12:58:00,S01806,2
1370A-d1f85dfd,13:12:00,13:13:00,S01805,3
1370A-d1f85dfd,13:32:00,13:33:00,S01804,4
1370A-d1f85dfd,13:50:00,13:50:00,S01860,5
1371A-bdecdf74,16:07:00,16:07:00,S01860,1
1371A-bdecdf74,16:24:00,16:25:00,S01804,2
1371A-bdecdf74,16:44:00,16:45:00,S01805,3
1371A-bdecdf74,16:59:00,17:00:00,S01806,4
1371A-bdecdf74,17:19:00,17:19:00,S01807,5
1372A-63c5ccd3,18:28:00,18:28:00,S01420,1
1372A-63c5ccd3,18:36:00,18:37:00,S01422,2
1372A-63c5ccd3,18:43:00,18:44:00,S01424,3
1372A-63c5ccd3,18:55:00,19:04:00,S01425,4
1372A-63c5ccd3,19:09:00,19:10:00,S01426,5
1372A-63c5ccd3,19:16:00,19:17:00,S01427,6
1372A-63c5ccd3,19:24:00,19:25:00,S01428,7
1372A-63c5ccd3,19:29:00,19:30:00,S01429,8
1372A-63c5ccd3,19:43:00,19:43:00,S01430,9
1376A-097b145e,20:28:00,20:28:00,S01420,1
1376A-097b145e,20:36:00,20:37:00,S01422,2
1376A-097b145e,20:43:00,20:44:00,S01424,3
1376A-097b145e,20:55:00,21:04:00,S01425,4
1376A-097b145e,21:09:00,21:10:00,S01426,5
1376A-097b145e,21:16:00,21:17:00,S01427,6
1376A-097b145e,21:24:00,21:25:00,S01428,7
1376A-097b145e,21:43:00,21:43:00,S01430,8
1377A-5a67a6a7,17:24:00,17:24:00,S01430,1
1377A-5a67a6a7,17:31:00,17:32:00,S01429,2
1377A-5a67a6a7,17:37:00,17:38:00,S01428,3
1377A-5a67a6a7,17:43:00,17:44:00,S01427,4
1377A-5a67a6a7,17:49:00,17:50:00,S01426,5
1377A-5a67a6a7,17:55:00,18:04:00,S01425,6
1377A-5a67a6a7,18:07:00,18:08:00,S01424,7
1377A-5a67a6a7,18:14:00,18:15:00,S01422,8
1377A-5a67a6a7,18:32:00,18:32:00,S01420,9
1378A-be1986c5,21:28:00,21:28:00,S01420,1
1378A-be1986c5,21:36:00,21:37:00,S01422,2
1378A-be1986c5,21:43:00,21:44:00,S01424,3
1378A-be1986c5,21:55:00,22:04:00,S01425,4
1378A-be1986c5,22:09:00,22:10:00,S01426,5
1378A-be1986c5,22:16:00,22:17:00,S01427,6
1378A-be1986c5,22:24:00,22:25:00,S01428,7
1378A-be1986c5,22:43:00,22:43:00,S01430,8
1380A-68396274,21:10:00,21:10:00,S01520,1
1380A-68396274,21:18:00,21:19:00,S01416,2
1380A-68396274,21:24:00,21:25:00,S01415,3
1380A-68396274,21:27:00,21:28:00,S01414,4
1380A-68396274,21:32:00,21:33:00,S01413,5
1380A-68396274,21:39:00,21:40:00,S01412,6
1380A-68396274,21:44:00,21:45:00,S01411,7
1380A-68396274,21:51:00,21:52:00,S01409,8
1380A-68396274,21:58:00,21:59:00,S01408,9
1380A-68396274,22:04:00,22:05:00,S01407,10
1380A-68396274,22:10:00,22:11:00,S01406,11
1380A-68396274,22:17:00,22:17:00,S01420,12
1381A-b8b4916b,20:10:00,20:10:00,S01430,1
1381A-b8b4916b,20:23:00,20:24:00,S01428,2
1381A-b8b4916b,20:27:00,20:28:00,S01427,3
1381A-b8b4916b,20:34:00,20:35:00,S01426,4
1381A-b8b4916b,20:41:00,20:42:00,S01425,5
1381A-b8b4916b,20:45:00,20:46:00,S01424,6
1381A-b8b4916b,20:52:00,20:53:00,S01422,7
1381A-b8b4916b,21:10:00,21:10:00,S01420,8
1395A-dc994771,23:26:00,23:26:00,S01066,1
1395A-dc994771,24:11:00,24:12:00,S01139,2
1395A-dc994771,24:21:00,24:21:00,S01146,3
1415A-a9188fbb,07:21:00,07:21:00,S01454,1
1415A-a9188fbb,07:26:00,07:27:00,S01456,2
1415A-a9188fbb,07:32:00,07:33:00,S01457,3
1415A-a9188fbb,07:40:00,07:41:00,S01458,4
1415A-a9188fbb,07:50:00,07:50:00,S01460,5
141A-7c9ce10a,23:06:00,23:06:00,S01529,1
141A-7c9ce10a,23:22:00,23:23:00,S01533,2
141A-7c9ce10a,23:35:00,23:36:00,S01534,3
141A-7c9ce10a,23:41:00,23:42:00,S01535,4
141A-7c9ce10a,23:49:00,23:50:00,S01536,5
141A-7c9ce10a,23:55:00,23:56:00,S01537,6
141A-7c9ce10a,24:07:00,24:08:00,S01538,7
141A-7c9ce10a,24:19:00,24:20:00,S01539,8
141A-7c9ce10a,24:25:00,24:26:00,S01540,9
141A-7c9ce10a,24:30:00,24:30:00,S01714,10
1560A-0ff6fd7b,05:23:00,05:23:00,S00470,1
1560A-0ff6fd7b,05:36:00,05:37:00,S00042,2
1560A-0ff6fd7b,05:47:00,05:48:00,S00041,3
1560A-0ff6fd7b,05:56:00,05:57:00,S00039,4
1560A-0ff6fd7b,06:07:00,06:08:00,S00406,5
1560A-0ff6fd7b,06:16:00,06:17:00,S00405,6
1560A-0ff6fd7b,06:24:00,06:25:00,S00404,7
1560A-0ff6fd7b,06:30:00,06:31:00,S00403,8
1560A-0ff6fd7b,06:39:00,06:40:00,S00402,9
1560A-0ff6fd7b,06:44:00,06:45:00,S00401,10
1560A-0ff6fd7b,06:48:00,06:49:00,S00400,11
1560A-0ff6fd7b,06:51:00,06:52:00,S00408,12
1560A-0ff6fd7b,07:13:00,07:13:00,S01860,13
15A-d24270cf,06:34:00,06:34:00,S01528,1
15A-d24270cf,06:43:00,06:44:00,S01530,2
15A-d24270cf,07:05:00,07:05:00,S01529,3
1648A-60e0c9ab,23:31:00,23:31:00,S01701,1
1648A-60e0c9ab,23:48:00,23:48:00,S01700,2
1667A-24a93fff,09:08:00,09:08:00,S00041,1
1667A-24a93fff,09:20:00,09:21:00,S00042,2
1667A-24a93fff,09:35:00,09:35:00,S00470,3
1669A-9255e61c,10:08:00,10:08:00,S00041,1
1669A-9255e61c,10:20:00,10:21:00,S00042,2
1669A-9255e61c,10:35:00,10:35:00,S00470,3
1674A-066a7f96,11:18:00,11:18:00,S00470,1
1674A-066a7f96,11:32:00,11:33:00,S00042,2
1674A-066a7f96,11:45:00,11:45:00,S00041,3
1689A-655d403c,22:50:00,22:50:00,S01089,1
1689A-655d403c,22:54:00,22:55:00,S01091,2
1689A-655d403c,22:57:00,22:58:00,S01092,3
1689A-655d403c,23:03:00,23:04:00,S01093,4
1689A-655d403c,23:08:00,23:09:00,S01094,5
1689A-655d403c,23:14:00,23:15:00,S01454,6
1689A-655d403c,23:19:00,23:20:00,S01096,7
1689A-655d403c,23:25:00,23:26:00,S01097,8
1689A-655d403c,23:28:00,23:29:00,S01098,9
1689A-655d403c,23:33:00,23:34:00,S01099,10
1689A-655d403c,23:37:00,23:37:00,S01101,11
1714A-b3e3fd82,05:34:00,05:34:00,S01529,1
1714A-b3e3fd82,05:45:00,05:46:00,S01530,2
1714A-b3e3fd82,06:05:00,06:05:00,S01528,3
1715A-bf41f3ea,06:51:00,06:51:00,S01528,1
1715A-bf41f3ea,07:00:00,07:01:00,S01530,2
1715A-bf41f3ea,07:22:00,07:22:00,S01529,3
1716A-b85db381,06:26:00,06:26:00,S01529,1
1716A-b85db381,06:37:00,06:38:00,S01530,2
1716A-b85db381,06:57:00,06:57:00,S01528,3
1717A-693bf59e,07:45:00,07:45:00,S01528,1
1717A-693bf59e,07:54:00,07:55:00,S01530,2
1717A-693bf59e,08:16:00,08:16:00,S01529,3
1718A-7a77b25e,07:34:00,07:34:00,S01529,1
1718A-7a77b25e,07:45:00,07:46:00,S01530,2
1718A-7a77b25e,08:05:00,08:05:00,S01528,3
1719A-9c2abf03,08:51:00,08:51:00,S01528,1
1719A-9c2abf03,09:00:00,09:01:00,S01530,2
1719A-9c2abf03,09:22:00,09:22:00,S01529,3
1720A-1b786887,08:34:00,08:34:00,S01529,1
1720A-1b786887,08:45:00,08:46:00,S01530,2
1720A-1b786887,09:05:00,09:05:00,S01528,3
1721A-e83fc26b,09:51:00,09:51:00,S01528,1
1721A-e83fc26b,10:00:00,10:01:00,S01530,2
1721A-e83fc26b,10:22:00,10:22:00,S01529,3
1722A-9b282922,09:34:00,09:34:00,S01529,1
1722A-9b282922,09:45:00,09:46:00,S01530,2
1722A-9b282922,10:05:00,10:05:00,S01528,3
1723A-ee861248,10:51:00,10:51:00,S01528,1
1723A-ee861248,11:00:00,11:01:00,S01530,2
1723A-ee861248,11:22:00,11:22:00,S01529,3
1724A-277d6ae0,10:34:00,10:34:00,S01529,1
1724A-277d6ae0,10:45:00,10:46:00,S01530,2
1724A-277d6ae0,11:05:00,11:05:00,S01528,3
1725A-8436b6fe,11:51:00,11:51:00,S01528,1
1725A-8436b6fe,12:00:00,12:01:00,S01530,2
1725A-8436b6fe,12:22:00,12:22:00,S01529,3
